surveyId;locationId;surveyDateStart;surveyDateEnd;surveyDays;firstRecordDate;speciesRecorded;cameraModel;bait;surveyPhoto;decimalLatitude;decimalLongitude;geodeticDatum;timeZone;country
D04S083;L0059;2017-08-23;2017-09-22;31;2017-08-25;2;Bushnell Trophy Cam HD;Yes;Yes;-15.084344;-39.105887;EPSG:4236;America/Bahia;Brazil
D04S084;L0059;2018-02-16;2018-03-16;29;2018-02-22;3;Bushnell Trophy Cam HD;Yes;Yes;-15.084344;-39.105887;EPSG:4236;America/Bahia;Brazil
D04S085;L0059;2018-08-04;2018-09-05;33;2018-08-07;6;Bushnell Trophy Cam HD;Yes;Yes;-15.084344;-39.105887;EPSG:4236;America/Bahia;Brazil
D05S001;L0060;2013-06-27;2013-07-12;16;2013-07-05;1;Bushnell;Yes;Yes;-23.188686;-44.838583;EPSG:4236;America/Sao_Paulo;Brazil
D05S002;L0061;2013-06-27;2013-07-23;27;2013-06-29;2;Bushnell;Yes;Yes;-23.18976;-44.837839;EPSG:4236;America/Sao_Paulo;Brazil
D05S003;L0062;2013-06-27;2013-06-29;3;NA;0;Bushnell;Yes;Yes;-23.198844;-44.843301;EPSG:4236;America/Sao_Paulo;Brazil
D05S004;L0063;2013-06-27;2013-07-06;10;NA;0;Bushnell;Yes;Yes;-23.198281;-44.840692;EPSG:4236;America/Sao_Paulo;Brazil
D05S005;L0064;2013-06-28;2013-07-02;5;2013-06-30;1;Bushnell;Yes;Yes;-23.198118;-44.83952;EPSG:4236;America/Sao_Paulo;Brazil
D05S006;L0065;2013-06-27;2013-07-05;9;2013-06-30;1;Bushnell;Yes;Yes;-23.201775;-44.829772;EPSG:4236;America/Sao_Paulo;Brazil
D05S007;L0066;2013-06-27;2013-07-08;12;2013-07-03;2;Bushnell;Yes;Yes;-23.205573;-44.825536;EPSG:4236;America/Sao_Paulo;Brazil
D05S008;L0067;2013-06-28;2013-07-17;20;2013-07-05;1;Bushnell;Yes;Yes;-23.206623;-44.826932;EPSG:4236;America/Sao_Paulo;Brazil
D05S009;L0068;2013-06-28;2013-07-10;13;2013-07-07;1;Bushnell;Yes;Yes;-23.192215;-44.844667;EPSG:4236;America/Sao_Paulo;Brazil
D05S010;L0069;2013-09-16;2013-09-22;7;2013-09-17;1;Bushnell;Yes;Yes;-23.19031;-44.837155;EPSG:4236;America/Sao_Paulo;Brazil
D05S011;L0060;2013-09-16;2013-10-11;26;2013-09-29;1;Bushnell;Yes;Yes;-23.188686;-44.838583;EPSG:4236;America/Sao_Paulo;Brazil
D05S012;L0061;2013-09-13;2013-10-12;30;2013-09-14;1;Bushnell;Yes;Yes;-23.18976;-44.837839;EPSG:4236;America/Sao_Paulo;Brazil
D05S013;L0064;2013-09-13;2013-09-19;7;2013-09-16;1;Bushnell;Yes;Yes;-23.198118;-44.83952;EPSG:4236;America/Sao_Paulo;Brazil
D05S014;L0066;2013-09-13;2013-09-18;6;2013-09-18;1;Bushnell;Yes;Yes;-23.205573;-44.825536;EPSG:4236;America/Sao_Paulo;Brazil
D05S015;L0067;2013-09-13;2013-09-27;15;2013-09-13;1;Bushnell;Yes;Yes;-23.206623;-44.826932;EPSG:4236;America/Sao_Paulo;Brazil
D05S016;L0083;2013-09-13;2013-09-15;3;NA;0;Bushnell;Yes;Yes;-23.191466;-44.845303;EPSG:4236;America/Sao_Paulo;Brazil
D05S017;L0068;2013-09-13;2013-09-25;13;2013-09-14;1;Bushnell;Yes;Yes;-23.192215;-44.844667;EPSG:4236;America/Sao_Paulo;Brazil
D05S018;L0069;2013-12-18;2014-01-22;36;2013-12-19;1;Bushnell;Yes;Yes;-23.19031;-44.837155;EPSG:4236;America/Sao_Paulo;Brazil
D05S019;L0060;2013-12-18;2014-01-14;28;2013-12-21;3;Bushnell;Yes;Yes;-23.188686;-44.838583;EPSG:4236;America/Sao_Paulo;Brazil
D05S020;L0061;2013-12-15;2014-01-14;31;2013-12-15;1;Bushnell;Yes;Yes;-23.18976;-44.837839;EPSG:4236;America/Sao_Paulo;Brazil
D05S021;L0062;2013-12-18;2014-01-22;36;2013-12-21;3;Bushnell;Yes;Yes;-23.198844;-44.843301;EPSG:4236;America/Sao_Paulo;Brazil
D05S022;L0063;2013-12-18;2014-01-22;36;2013-12-23;4;Bushnell;Yes;Yes;-23.198281;-44.840692;EPSG:4236;America/Sao_Paulo;Brazil
D05S023;L0064;2013-12-17;2013-12-29;13;2013-12-20;1;Bushnell;Yes;Yes;-23.198118;-44.83952;EPSG:4236;America/Sao_Paulo;Brazil
D05S024;L0065;2013-12-20;2014-01-14;26;2013-12-21;2;Bushnell;Yes;Yes;-23.201775;-44.829772;EPSG:4236;America/Sao_Paulo;Brazil
D05S025;L0066;2013-12-14;2014-01-12;30;2013-12-21;1;Bushnell;Yes;Yes;-23.205573;-44.825536;EPSG:4236;America/Sao_Paulo;Brazil
D05S026;L0067;2013-12-14;2013-12-24;11;2013-12-19;1;Bushnell;Yes;Yes;-23.206623;-44.826932;EPSG:4236;America/Sao_Paulo;Brazil
D05S027;L0068;2013-12-18;2014-01-22;36;2013-12-22;2;Bushnell;Yes;Yes;-23.192215;-44.844667;EPSG:4236;America/Sao_Paulo;Brazil
D05S028;L0069;2014-04-06;2014-05-07;32;2014-04-06;2;Bushnell;Yes;Yes;-23.19031;-44.837155;EPSG:4236;America/Sao_Paulo;Brazil
D05S029;L0060;2014-04-06;2014-05-07;32;2014-04-08;1;Bushnell;Yes;Yes;-23.188686;-44.838583;EPSG:4236;America/Sao_Paulo;Brazil
D05S030;L0061;2014-04-06;2014-05-07;32;2014-04-06;1;Bushnell;Yes;Yes;-23.18976;-44.837839;EPSG:4236;America/Sao_Paulo;Brazil
D05S031;L0062;2014-03-31;2014-04-14;15;2014-04-01;1;Bushnell;Yes;Yes;-23.198844;-44.843301;EPSG:4236;America/Sao_Paulo;Brazil
D05S032;L0063;2014-04-02;2014-04-18;17;2014-04-04;2;Bushnell;Yes;Yes;-23.198281;-44.840692;EPSG:4236;America/Sao_Paulo;Brazil
D05S033;L0065;2014-03-31;2014-05-07;38;2014-04-03;1;Bushnell;Yes;Yes;-23.201775;-44.829772;EPSG:4236;America/Sao_Paulo;Brazil
D05S034;L0066;2014-03-31;2014-05-07;38;2014-04-05;2;Bushnell;Yes;Yes;-23.205573;-44.825536;EPSG:4236;America/Sao_Paulo;Brazil
D05S035;L0067;2014-03-31;2014-05-07;38;2014-04-03;2;Bushnell;Yes;Yes;-23.206623;-44.826932;EPSG:4236;America/Sao_Paulo;Brazil
D05S036;L0068;2014-03-31;2014-05-07;38;2014-03-31;2;Bushnell;Yes;Yes;-23.192215;-44.844667;EPSG:4236;America/Sao_Paulo;Brazil
D05S037;L0069;2014-06-29;2014-08-02;35;2014-06-29;2;Bushnell;Yes;Yes;-23.19031;-44.837155;EPSG:4236;America/Sao_Paulo;Brazil
D05S038;L0060;2014-06-29;2014-08-02;35;2014-07-01;1;Bushnell;Yes;Yes;-23.188686;-44.838583;EPSG:4236;America/Sao_Paulo;Brazil
D05S039;L0062;2014-06-29;2014-07-10;12;NA;0;Bushnell;Yes;Yes;-23.198844;-44.843301;EPSG:4236;America/Sao_Paulo;Brazil
D05S040;L0063;2014-06-29;2014-08-02;35;2014-07-02;3;Bushnell;Yes;Yes;-23.198281;-44.840692;EPSG:4236;America/Sao_Paulo;Brazil
D05S041;L0070;2014-06-29;2014-08-02;35;2014-06-29;2;Bushnell;Yes;Yes;-23.198388;-44.83907;EPSG:4236;America/Sao_Paulo;Brazil
D05S042;L0066;2014-06-29;2014-08-02;35;2014-07-09;1;Bushnell;Yes;Yes;-23.205573;-44.825536;EPSG:4236;America/Sao_Paulo;Brazil
D05S043;L0067;2014-06-29;2014-08-02;35;NA;0;Bushnell;Yes;Yes;-23.206623;-44.826932;EPSG:4236;America/Sao_Paulo;Brazil
D05S044;L0071;2014-06-29;2014-07-15;17;2014-07-02;2;Bushnell;Yes;Yes;-23.19135;-44.846476;EPSG:4236;America/Sao_Paulo;Brazil
D05S045;L0069;2014-09-16;2014-10-17;32;2014-09-17;1;Bushnell;Yes;Yes;-23.19031;-44.837155;EPSG:4236;America/Sao_Paulo;Brazil
D05S046A;L0060;2014-09-16;2014-09-16;1;NA;0;Bushnell;Yes;Yes;-23.188686;-44.838583;EPSG:4236;America/Sao_Paulo;Brazil
D05S046B;L0060;2014-09-16;2014-10-17;32;NA;0;Bushnell;Yes;Yes;-23.188686;-44.838583;EPSG:4236;America/Sao_Paulo;Brazil
D05S047;L0084;2014-09-16;2014-09-17;2;NA;0;Bushnell;Yes;Yes;-23.190159;-44.838855;EPSG:4236;America/Sao_Paulo;Brazil
D05S048;L0062;2014-09-16;2014-10-16;31;2014-09-20;4;Bushnell;Yes;Yes;-23.198844;-44.843301;EPSG:4236;America/Sao_Paulo;Brazil
D05S049;L0063;2014-09-16;2014-09-23;8;2014-09-18;3;Bushnell;Yes;Yes;-23.198281;-44.840692;EPSG:4236;America/Sao_Paulo;Brazil
D05S050;L0066;2014-09-16;2014-10-17;32;2014-09-24;2;Bushnell;Yes;Yes;-23.205573;-44.825536;EPSG:4236;America/Sao_Paulo;Brazil
D05S051;L0071;2014-09-16;2014-10-17;32;2014-09-24;2;Bushnell;Yes;Yes;-23.19135;-44.846476;EPSG:4236;America/Sao_Paulo;Brazil
D05S052;L0072;2014-09-16;2014-10-17;32;2014-09-18;1;Bushnell;Yes;Yes;-23.192368;-44.844559;EPSG:4236;America/Sao_Paulo;Brazil
D05S053;L0069;2014-12-21;2015-01-22;33;2014-12-21;1;Bushnell;Yes;Yes;-23.19031;-44.837155;EPSG:4236;America/Sao_Paulo;Brazil
D05S054;L0060;2014-12-21;2015-01-22;33;2014-12-23;2;Bushnell;Yes;Yes;-23.188686;-44.838583;EPSG:4236;America/Sao_Paulo;Brazil
D05S055;L0084;2014-12-21;2015-01-22;33;2014-12-29;5;Bushnell;Yes;Yes;-23.190159;-44.838855;EPSG:4236;America/Sao_Paulo;Brazil
D05S056;L0062;2014-12-21;2015-01-22;33;2014-12-23;2;Bushnell;Yes;Yes;-23.198844;-44.843301;EPSG:4236;America/Sao_Paulo;Brazil
D05S057;L0063;2014-12-21;2015-01-22;33;2014-12-24;1;Bushnell;Yes;Yes;-23.198281;-44.840692;EPSG:4236;America/Sao_Paulo;Brazil
D05S058;L0070;2014-12-21;2015-01-22;33;2015-01-02;1;Bushnell;Yes;Yes;-23.198388;-44.83907;EPSG:4236;America/Sao_Paulo;Brazil
D05S059;L0065;2014-12-21;2015-01-22;33;2014-12-25;2;Bushnell;Yes;Yes;-23.201775;-44.829772;EPSG:4236;America/Sao_Paulo;Brazil
D05S060;L0066;2014-12-21;2015-01-22;33;2014-12-24;2;Bushnell;Yes;Yes;-23.205573;-44.825536;EPSG:4236;America/Sao_Paulo;Brazil
D05S061;L0067;2014-12-21;2015-01-22;33;2014-12-25;2;Bushnell;Yes;Yes;-23.206623;-44.826932;EPSG:4236;America/Sao_Paulo;Brazil
D05S062;L0071;2014-12-21;2015-01-22;33;2015-01-03;2;Bushnell;Yes;Yes;-23.19135;-44.846476;EPSG:4236;America/Sao_Paulo;Brazil
D05S063;L0072;2014-12-21;2015-01-22;33;2014-12-26;2;Bushnell;Yes;Yes;-23.192368;-44.844559;EPSG:4236;America/Sao_Paulo;Brazil
D05S064;L0069;2015-09-15;2015-10-04;20;2015-09-16;1;Bushnell;Yes;Yes;-23.19031;-44.837155;EPSG:4236;America/Sao_Paulo;Brazil
D05S065;L0060;2015-09-15;2015-10-16;32;2015-09-19;1;Bushnell;Yes;Yes;-23.188686;-44.838583;EPSG:4236;America/Sao_Paulo;Brazil
D05S066;L0084;2015-09-15;2015-10-08;24;2015-09-15;1;Bushnell;Yes;Yes;-23.190159;-44.838855;EPSG:4236;America/Sao_Paulo;Brazil
D05S067;L0062;2015-09-15;2015-09-30;16;2015-09-17;2;Bushnell;Yes;Yes;-23.198844;-44.843301;EPSG:4236;America/Sao_Paulo;Brazil
D05S068;L0063;2015-09-15;2015-10-16;32;2015-09-19;1;Bushnell;Yes;Yes;-23.198281;-44.840692;EPSG:4236;America/Sao_Paulo;Brazil
D05S069;L0070;2015-09-15;2015-10-16;32;2015-09-26;3;Bushnell;Yes;Yes;-23.198388;-44.83907;EPSG:4236;America/Sao_Paulo;Brazil
D05S070;L0065;2015-09-15;2015-10-07;23;2015-09-18;2;Bushnell;Yes;Yes;-23.201775;-44.829772;EPSG:4236;America/Sao_Paulo;Brazil
D05S071;L0066;2015-09-15;2015-10-16;32;2015-09-15;2;Bushnell;Yes;Yes;-23.205573;-44.825536;EPSG:4236;America/Sao_Paulo;Brazil
D05S072;L0067;2015-09-15;2015-10-16;32;2015-09-16;3;Bushnell;Yes;Yes;-23.206623;-44.826932;EPSG:4236;America/Sao_Paulo;Brazil
D05S073;L0071;2015-09-15;2015-10-16;32;2015-09-19;2;Bushnell;Yes;Yes;-23.19135;-44.846476;EPSG:4236;America/Sao_Paulo;Brazil
D05S074;L0072;2015-09-15;2015-10-11;27;2015-09-23;3;Bushnell;Yes;Yes;-23.192368;-44.844559;EPSG:4236;America/Sao_Paulo;Brazil
D05S075;L0069;2015-11-14;2015-12-16;33;2015-11-14;3;Bushnell;Yes;Yes;-23.19031;-44.837155;EPSG:4236;America/Sao_Paulo;Brazil
D05S076;L0060;2015-11-14;2015-12-16;33;2015-11-20;3;Bushnell;Yes;Yes;-23.188686;-44.838583;EPSG:4236;America/Sao_Paulo;Brazil
D05S077;L0084;2015-11-14;2015-12-16;33;2015-11-14;1;Bushnell;Yes;Yes;-23.190159;-44.838855;EPSG:4236;America/Sao_Paulo;Brazil
D05S078;L0062;2015-11-14;2015-12-16;33;2015-11-14;2;Bushnell;Yes;Yes;-23.198844;-44.843301;EPSG:4236;America/Sao_Paulo;Brazil
D05S079;L0067;2015-11-14;2015-12-16;33;2015-11-14;2;Bushnell;Yes;Yes;-23.206623;-44.826932;EPSG:4236;America/Sao_Paulo;Brazil
D05S080;L0072;2015-11-14;2015-12-16;33;2015-11-20;1;Bushnell;Yes;Yes;-23.192368;-44.844559;EPSG:4236;America/Sao_Paulo;Brazil
D05S081;L0069;2016-01-31;2016-03-02;32;2016-02-03;1;Bushnell;Yes;Yes;-23.19031;-44.837155;EPSG:4236;America/Sao_Paulo;Brazil
D05S082;L0060;2016-01-31;2016-03-02;32;2016-02-01;1;Bushnell;Yes;Yes;-23.188686;-44.838583;EPSG:4236;America/Sao_Paulo;Brazil
D05S083;L0084;2016-01-31;2016-03-02;32;2016-02-01;2;Bushnell;Yes;Yes;-23.190159;-44.838855;EPSG:4236;America/Sao_Paulo;Brazil
D05S084;L0062;2016-01-31;2016-03-02;32;2016-02-01;3;Bushnell;Yes;Yes;-23.198844;-44.843301;EPSG:4236;America/Sao_Paulo;Brazil
D05S085;L0063;2016-01-31;2016-03-02;32;2016-01-31;3;Bushnell;Yes;Yes;-23.198281;-44.840692;EPSG:4236;America/Sao_Paulo;Brazil
D05S086;L0065;2016-01-31;2016-02-26;27;2016-02-07;5;Bushnell;Yes;Yes;-23.201775;-44.829772;EPSG:4236;America/Sao_Paulo;Brazil
D05S087;L0066;2016-01-31;2016-03-02;32;2016-02-01;1;Bushnell;Yes;Yes;-23.205573;-44.825536;EPSG:4236;America/Sao_Paulo;Brazil
D05S088;L0067;2016-01-31;2016-03-02;32;2016-02-02;3;Bushnell;Yes;Yes;-23.206623;-44.826932;EPSG:4236;America/Sao_Paulo;Brazil
D05S089;L0071;2016-01-31;2016-03-02;32;2016-02-01;5;Bushnell;Yes;Yes;-23.19135;-44.846476;EPSG:4236;America/Sao_Paulo;Brazil
D05S090;L0069;2016-07-14;2016-07-28;15;2016-07-19;2;Bushnell;Yes;Yes;-23.19031;-44.837155;EPSG:4236;America/Sao_Paulo;Brazil
D05S091;L0060;2016-07-14;2016-08-15;33;2016-07-27;1;Bushnell;Yes;Yes;-23.188686;-44.838583;EPSG:4236;America/Sao_Paulo;Brazil
D05S092;L0084;2016-07-14;2016-07-29;16;2016-07-24;2;Bushnell;Yes;Yes;-23.190159;-44.838855;EPSG:4236;America/Sao_Paulo;Brazil
D05S093;L0063;2016-07-15;2016-08-15;32;2016-07-16;2;Bushnell;Yes;Yes;-23.198281;-44.840692;EPSG:4236;America/Sao_Paulo;Brazil
D05S094;L0067;2016-07-14;2016-08-15;33;2016-07-17;6;Bushnell;Yes;Yes;-23.206623;-44.826932;EPSG:4236;America/Sao_Paulo;Brazil
D05S095;L0071;2016-07-14;2016-07-30;17;2016-07-14;2;Bushnell;Yes;Yes;-23.19135;-44.846476;EPSG:4236;America/Sao_Paulo;Brazil
D05S096;L0069;2016-11-23;2016-12-04;12;2016-11-25;2;Bushnell;Yes;Yes;-23.19031;-44.837155;EPSG:4236;America/Sao_Paulo;Brazil
D05S097;L0060;2016-11-23;2016-12-22;30;NA;0;Bushnell;Yes;Yes;-23.188686;-44.838583;EPSG:4236;America/Sao_Paulo;Brazil
D05S098;L0084;2016-11-23;2016-12-22;30;2016-11-27;3;Bushnell;Yes;Yes;-23.190159;-44.838855;EPSG:4236;America/Sao_Paulo;Brazil
D05S099;L0063;2016-11-23;2016-12-04;12;NA;0;Bushnell;Yes;Yes;-23.198281;-44.840692;EPSG:4236;America/Sao_Paulo;Brazil
D05S100;L0070;2016-11-23;2016-12-22;30;2016-11-30;4;Bushnell;Yes;Yes;-23.198388;-44.83907;EPSG:4236;America/Sao_Paulo;Brazil
D05S101;L0066;2016-11-23;2016-12-22;30;2016-11-24;2;Bushnell;Yes;Yes;-23.205573;-44.825536;EPSG:4236;America/Sao_Paulo;Brazil
D05S102;L0067;2016-11-30;2016-12-22;23;2016-12-09;1;Bushnell;Yes;Yes;-23.206623;-44.826932;EPSG:4236;America/Sao_Paulo;Brazil
D05S103;L0071;2016-11-30;2016-12-22;23;NA;0;Bushnell;Yes;Yes;-23.19135;-44.846476;EPSG:4236;America/Sao_Paulo;Brazil
D05S104;L0072;2016-11-23;2016-12-22;30;2016-12-09;2;Bushnell;Yes;Yes;-23.192368;-44.844559;EPSG:4236;America/Sao_Paulo;Brazil
D05S105;L0069;2018-11-27;2018-12-08;12;2018-11-30;3;Bushnell;Yes;Yes;-23.19031;-44.837155;EPSG:4236;America/Sao_Paulo;Brazil
D05S106;L0062;2018-11-29;2018-12-08;10;2018-12-01;2;Bushnell;Yes;Yes;-23.198844;-44.843301;EPSG:4236;America/Sao_Paulo;Brazil
D05S107;L0073;2013-06-27;2013-07-07;11;2013-06-28;2;Bushnell;Yes;Yes;-23.191225;-44.845012;EPSG:4236;America/Sao_Paulo;Brazil
D05S108;L0073;2013-09-13;2013-09-18;6;NA;0;Bushnell;Yes;Yes;-23.191225;-44.845012;EPSG:4236;America/Sao_Paulo;Brazil
D05S109;L0073;2014-03-31;2014-05-07;38;2014-03-31;2;Bushnell;Yes;Yes;-23.191225;-44.845012;EPSG:4236;America/Sao_Paulo;Brazil
D05S110;L0073;2014-09-16;2014-10-17;32;2014-09-17;2;Bushnell;Yes;Yes;-23.191225;-44.845012;EPSG:4236;America/Sao_Paulo;Brazil
D05S111;L0073;2014-12-21;2015-01-08;19;NA;0;Bushnell;Yes;Yes;-23.191225;-44.845012;EPSG:4236;America/Sao_Paulo;Brazil
D05S112;L0073;2015-09-15;2015-10-16;32;NA;0;Bushnell;Yes;Yes;-23.191225;-44.845012;EPSG:4236;America/Sao_Paulo;Brazil
D05S113;L0073;2015-11-14;2015-12-16;33;2015-12-02;1;Bushnell;Yes;Yes;-23.191225;-44.845012;EPSG:4236;America/Sao_Paulo;Brazil
D05S114;L0073;2016-01-31;2016-03-02;32;2016-02-10;2;Bushnell;Yes;Yes;-23.191225;-44.845012;EPSG:4236;America/Sao_Paulo;Brazil
D05S115;L0073;2016-07-14;2016-07-28;15;2016-07-16;3;Bushnell;Yes;Yes;-23.191225;-44.845012;EPSG:4236;America/Sao_Paulo;Brazil
D05S116;L0073;2016-11-23;2016-12-22;30;2016-11-26;3;Bushnell;Yes;Yes;-23.191225;-44.845012;EPSG:4236;America/Sao_Paulo;Brazil
D05S117;L0074;2018-11-27;2018-12-08;12;2018-11-27;3;Bushnell;Yes;Yes;-23.184368;-44.835473;EPSG:4236;America/Sao_Paulo;Brazil
D05S118;L0075;2018-11-30;2018-12-08;9;2018-11-30;3;Bushnell;Yes;Yes;-23.206445;-44.827393;EPSG:4236;America/Sao_Paulo;Brazil
D05S119;L0076;2018-11-29;2018-12-08;10;2018-12-06;1;Bushnell;Yes;Yes;-23.195004;-44.848144;EPSG:4236;America/Sao_Paulo;Brazil
D05S120;L0077;2018-11-30;2018-12-08;9;2018-12-01;2;Bushnell;Yes;Yes;-23.19998;-44.829698;EPSG:4236;America/Sao_Paulo;Brazil
D05S121;L0078;2018-11-29;2018-12-08;10;2018-12-03;2;Bushnell;Yes;Yes;-23.194422;-44.844588;EPSG:4236;America/Sao_Paulo;Brazil
D05S122;L0079;2018-11-29;2018-12-08;10;2018-11-30;1;Bushnell;Yes;Yes;-23.202144;-44.834533;EPSG:4236;America/Sao_Paulo;Brazil
D05S123;L0080;2018-11-30;2018-12-08;9;2018-11-30;2;Bushnell;Yes;Yes;-23.207921;-44.822339;EPSG:4236;America/Sao_Paulo;Brazil
D05S124;L0081;2018-11-29;2018-12-08;10;NA;0;Bushnell;Yes;Yes;-23.197974;-44.837675;EPSG:4236;America/Sao_Paulo;Brazil
D05S125;L0082;2018-11-29;2018-12-08;10;2018-11-29;2;Bushnell;Yes;Yes;-23.179613;-44.832225;EPSG:4236;America/Sao_Paulo;Brazil
D06S001;L0085;2017-10-25;2018-01-25;93;2017-10-25;5;Bushnell Trophy Cam HD 8MP;No;Yes;-23.450821;-46.24547;EPSG:4236;America/Sao_Paulo;Brazil
D06S002;L0086;2017-12-13;2018-01-25;44;2017-12-14;2;Bushnell Trophy Cam HD 8MP;No;Yes;-23.448013;-46.246614;EPSG:4236;America/Sao_Paulo;Brazil
D06S003;L0087;2017-12-13;2018-01-25;44;2017-12-14;7;Bushnell Trophy Cam HD 8MP;No;Yes;-23.44731;-46.246637;EPSG:4236;America/Sao_Paulo;Brazil
D07S001;L0088;2017-09-03;2018-06-07;278;2017-09-03;9;Bushnell Trophy Cam HD;No;Yes;-25.704166;-49.070557;EPSG:4236;America/Sao_Paulo;Brazil
D07S002;L0089;2018-10-20;2018-10-30;11;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.703169;-49.071198;EPSG:4236;America/Sao_Paulo;Brazil
D07S003;L0090;2018-11-10;2018-12-03;24;2018-11-13;1;Bushnell Trophy Cam HD;No;Yes;-25.703411;-49.071781;EPSG:4236;America/Sao_Paulo;Brazil
D07S004;L0088;2017-09-03;2018-06-07;278;2018-05-13;2;Bushnell Trophy Cam HD;No;Yes;-25.704166;-49.070557;EPSG:4236;America/Sao_Paulo;Brazil
D07S005;L0088;2017-09-03;2018-06-07;278;2018-05-02;2;Bushnell Trophy Cam HD;No;Yes;-25.704166;-49.070557;EPSG:4236;America/Sao_Paulo;Brazil
D07S006;L0091;2018-10-20;2018-10-30;11;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.705999;-49.06778;EPSG:4236;America/Sao_Paulo;Brazil
D07S007;L0092;2018-12-05;2019-01-16;43;2018-12-22;4;Bushnell Trophy Cam HD;No;Yes;-25.7064;-49.067669;EPSG:4236;America/Sao_Paulo;Brazil
D07S008;L0093;2018-10-20;2018-10-30;11;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.706203;-49.067478;EPSG:4236;America/Sao_Paulo;Brazil
D07S009;L0094;2018-11-03;2018-11-10;8;2018-11-10;1;Bushnell Trophy Cam HD;No;Yes;-25.70256;-49.07066;EPSG:4236;America/Sao_Paulo;Brazil
D07S010;L0094;2018-11-10;2018-12-03;24;2018-11-23;2;Bushnell Trophy Cam HD;No;Yes;-25.70256;-49.07066;EPSG:4236;America/Sao_Paulo;Brazil
D07S011;L0093;2018-12-05;2019-01-16;43;2018-12-05;2;Bushnell Trophy Cam HD;No;Yes;-25.706203;-49.067478;EPSG:4236;America/Sao_Paulo;Brazil
D07S012;L0093;2018-12-05;2019-01-17;44;2018-12-05;4;Bushnell Trophy Cam HD;No;Yes;-25.706203;-49.067478;EPSG:4236;America/Sao_Paulo;Brazil
D07S013;L0095;2018-10-20;2018-10-30;11;2018-10-22;1;Bushnell Trophy Cam HD;No;Yes;-25.701988;-49.071396;EPSG:4236;America/Sao_Paulo;Brazil
D07S014;L0096;2018-10-21;2018-11-01;12;2018-10-22;1;Bushnell Trophy Cam HD;No;Yes;-25.701969;-49.071293;EPSG:4236;America/Sao_Paulo;Brazil
D07S015;L0096;2018-11-02;2018-12-03;32;2018-11-04;2;Bushnell Trophy Cam HD;No;Yes;-25.701969;-49.071293;EPSG:4236;America/Sao_Paulo;Brazil
D07S016;L0096;2018-12-05;2019-01-16;43;2018-12-12;2;Bushnell Trophy Cam HD;No;Yes;-25.701969;-49.071293;EPSG:4236;America/Sao_Paulo;Brazil
D07S017;L0097;2018-10-20;2018-10-30;11;2018-10-21;1;Bushnell Trophy Cam HD;No;Yes;-25.702208;-49.071499;EPSG:4236;America/Sao_Paulo;Brazil
D07S018;L0098;2018-11-05;2018-12-04;30;2018-11-20;3;Bushnell Trophy Cam HD;No;Yes;-25.702009;-49.071659;EPSG:4236;America/Sao_Paulo;Brazil
D07S019;L0098;2018-12-05;2019-01-16;43;2018-12-05;5;Bushnell Trophy Cam HD;No;Yes;-25.702009;-49.071659;EPSG:4236;America/Sao_Paulo;Brazil
D07S020;L0094;2018-10-20;2018-10-30;11;2018-10-30;1;Bushnell Trophy Cam HD;No;Yes;-25.70256;-49.07066;EPSG:4236;America/Sao_Paulo;Brazil
D07S021;L0099;2018-12-05;2019-01-16;43;2018-12-05;2;Bushnell Trophy Cam HD;No;Yes;-25.701719;-49.071461;EPSG:4236;America/Sao_Paulo;Brazil
D07S022;L0099;2018-11-03;2018-11-10;8;2018-11-03;1;Bushnell Trophy Cam HD;No;Yes;-25.701719;-49.071461;EPSG:4236;America/Sao_Paulo;Brazil
D07S023;L0100;2018-11-05;2018-12-04;30;2018-11-06;2;Bushnell Trophy Cam HD;No;Yes;-25.701775;-49.070862;EPSG:4236;America/Sao_Paulo;Brazil
D07S024;L0094;2018-12-05;2019-01-16;43;2018-12-06;4;Bushnell Trophy Cam HD;No;Yes;-25.70256;-49.07066;EPSG:4236;America/Sao_Paulo;Brazil
D08S001;L0101;2010-11-07;2010-11-19;13;2010-11-07;3;Tigrinus 6.0D;Yes;No;-27.083333;-52.175;EPSG:4236;America/Sao_Paulo;Brazil
D08S002;L0102;2005-10-11;2006-01-13;95;2005-10-11;5;Tigrinus 6.0C;No;No;-27.435833;-48.880833;EPSG:4236;America/Sao_Paulo;Brazil
D08S003;L0103;2006-07-08;2006-11-22;138;2006-07-08;2;Tigrinus 6.0C;No;Yes;-27.430833;-48.845833;EPSG:4236;America/Sao_Paulo;Brazil
D08S004;L0104;2010-12-18;2011-01-07;21;2010-12-18;4;Tigrinus 6.0D;Yes;No;-27.083333;-52.174722;EPSG:4236;America/Sao_Paulo;Brazil
D08S005A;L0105;2005-11-10;2005-12-30;51;2005-11-10;3;Tigrinus 6.0C;No;No;-27.896667;-48.849167;EPSG:4236;America/Sao_Paulo;Brazil
D08S005B;L0105;2006-03-05;2006-03-28;24;2006-03-06;1;Tigrinus 6.0C;No;No;-27.896667;-48.849167;EPSG:4236;America/Sao_Paulo;Brazil
D08S006;L0106;2007-06-03;2007-08-05;64;2007-06-08;3;Bushnell HD;No;No;-27.988653;-49.376347;EPSG:4236;America/Sao_Paulo;Brazil
